,analysis,Attribute_name,prediction_set,class_probabilities,labels,max_prob,label
134,T_95007423,T_COOMASIE_NOREDUC_BANDA_PPAL_DE_ABAT,"['se-uplc monomer', 'rp-hplc purity', 'protein concentration (a280)', 'aex main peak', 'spr binding activity', 'particulate-matter >= 25-um', 'polysorbate 80', 'potency by cell-based bioassay']","[0.5965039134025574, 0.1336580067873001, 0.05802826210856438, 0.05698521062731743, 0.049439944326877594, 0.02632821910083294, 0.02091222070157528, 0.016570918262004852]","[3, 1, 9, 2, 7, 4, 10, 5]",0.5965039134025574,3
135,Y_M00000177_CESDS_R,Red: Purity heavy and light chain peaks,['sds-page (reduced) purity'],[0.9647059440612793],[0],0.9647059440612793,0
136,D_250684,CE SDS REDUCED,['sds-page (reduced) purity'],[0.999427318572998],[0],0.999427318572998,0
137,D_250658,PEAK 4,"['aex main peak', 'rp-hplc purity', 'polysorbate 80']","[0.8767342567443848, 0.060673944652080536, 0.018771687522530556]","[2, 1, 10]",0.8767342567443848,2
138,P_M15790,METHOD_VERSION,"['rp-hplc purity', 'aex main peak', 'se-uplc monomer', 'ph', 'polysorbate 80']","[0.8240721821784973, 0.051978159695863724, 0.039803292602300644, 0.030933784320950508, 0.00814883504062891]","[1, 2, 3, 8, 10]",0.8240721821784973,1
139,D_250191,LOW MOLECULAR WEIGHT SPECIES,['se-uplc monomer'],[0.9953041076660156],[3],0.9953041076660156,3
140,D_250519,B7 BINDING,['spr binding activity'],[0.9770014882087708],[7],0.9770014882087708,7
141,D_250682,DRUG_CONTENT_0DP_MG_VIAL,"['protein concentration (a280)', 'sds-page (reduced) purity', 'potency by cell-based bioassay', 'spr binding activity', 'rp-hplc purity', 'ph', 'potency by binding elisa']","[0.3964300751686096, 0.3839573860168457, 0.09653842449188232, 0.027897311374545097, 0.02257871814072132, 0.017667021602392197, 0.014760447666049004]","[9, 0, 5, 7, 1, 8, 6]",0.3964300751686096,9
142,Y_USPO12419_R_CESDS,Red: Purity heavy and light chain peaks,['sds-page (reduced) purity'],[0.9527441263198853],[0],0.9527441263198853,0
143,D_250207,HUMAN CELL IL-2 INHIBITION ASSAY,['potency by cell-based bioassay'],[0.976667046546936],[5],0.976667046546936,5
144,D_250196,B7 BINDING,['spr binding activity'],[0.9771665930747986],[7],0.9771665930747986,7
145,D_250192,SDS COOM REDUCED ADD BAND GT 2PCT,['sds-page (reduced) purity'],[0.9993330836296082],[0],0.9993330836296082,0
146,D_250191,MONOMER,['se-uplc monomer'],[0.9863954782485962],[3],0.9863954782485962,3
147,Y_USPO11917_ICIEF,Acidic Peaks,['aex main peak'],[0.9995458722114563],[2],0.9995458722114563,2
148,Y_USPO12419_NR_CESDS,NonRed: Purity major peak,['sds-page (reduced) purity'],[0.9926152229309082],[0],0.9926152229309082,0
149,D_250657,MONOMER,['se-uplc monomer'],[0.9874134063720703],[3],0.9874134063720703,3
150,D_250602,PARTICLES >=25 UM,['particulate-matter >= 25-um'],[0.9884653091430664],[4],0.9884653091430664,4
151,R_ABA_SEC,Especies de alto peso molecular,"['aex main peak', 'se-uplc monomer', 'rp-hplc purity', 'particulate-matter >= 25-um', 'potency by cell-based bioassay', 'polysorbate 80', 'ph', 'protein concentration (a280)']","[0.3009554445743561, 0.23618611693382263, 0.19342830777168274, 0.1561683714389801, 0.023491691797971725, 0.019562596455216408, 0.018324779346585274, 0.015619102865457535]","[2, 3, 1, 4, 5, 10, 8, 9]",0.3009554445743561,2
152,D_250195,TOTAL PARTICLES GTE 25 MICRON,['particulate-matter >= 25-um'],[0.9866631627082825],[4],0.9866631627082825,4
153,D_250683,CE SDS NON REDUCED,['sds-page (reduced) purity'],[0.9994543194770813],[0],0.9994543194770813,0
154,D_250602,PARTICLES >= 10 UM,['particulate-matter >= 25-um'],[0.9884960651397705],[4],0.9884960651397705,4
155,D_M00002527,SINGLE CHAIN NONREDUCED,"['sds-page (reduced) purity', 'potency by cell-based bioassay', 'rp-hplc purity', 'spr binding activity', 'protein concentration (a280)', 'polysorbate 80', 'potency by binding elisa', 'particulate-matter >= 25-um', 'se-uplc monomer']","[0.26894816756248474, 0.18578259646892548, 0.16410644352436066, 0.15612471103668213, 0.07209321111440659, 0.03790268674492836, 0.023892370983958244, 0.022481925785541534, 0.01940683089196682]","[0, 5, 1, 7, 9, 10, 6, 4, 3]",0.26894816756248474,0
156,D_250192,SDS COOM REDUCED ADD BAND GT 1PCT,['sds-page (reduced) purity'],[0.9993361830711365],[0],0.9993361830711365,0
157,T_95007423,T_COOMASIE_REDUC_BANDA_PPAL_DE_ABAT,"['se-uplc monomer', 'rp-hplc purity', 'aex main peak', 'spr binding activity', 'protein concentration (a280)', 'particulate-matter >= 25-um', 'polysorbate 80', 'potency by cell-based bioassay', 'ph']","[0.3944207429885864, 0.23103457689285278, 0.11338973045349121, 0.062345586717128754, 0.057381048798561096, 0.03883923590183258, 0.028228823095560074, 0.02245192974805832, 0.019800884649157524]","[3, 1, 2, 7, 9, 4, 10, 5, 8]",0.3944207429885864,3
158,D_250193,PROT CONCENTRATION UV 280 NM_DP,['protein concentration (a280)'],[0.9921740293502808],[9],0.9921740293502808,9
159,Y_USPO156_PH,pH,['ph'],[0.9976679682731628],[8],0.9976679682731628,8
160,249699_BELA,MIG TIME BOTTLE,"['aex main peak', 'se-uplc monomer', 'particulate-matter >= 25-um', 'rp-hplc purity', 'polysorbate 80', 'ph', 'potency by cell-based bioassay']","[0.5647566914558411, 0.236983984708786, 0.049607861787080765, 0.04575332999229431, 0.026815006509423256, 0.017747413367033005, 0.01643250696361065]","[2, 3, 4, 1, 10, 8, 5]",0.5647566914558411,2
161,P_M15648,NON_GLYCOSYLATED HEAVY CHAIN,"['sds-page (reduced) purity', 'spr binding activity', 'protein concentration (a280)']","[0.7882694602012634, 0.10040406882762909, 0.06364206969738007]","[0, 7, 9]",0.7882694602012634,0
162,Y_250692_BIA,Bioassay,"['potency by cell-based bioassay', 'protein concentration (a280)', 'aex main peak', 'potency by binding elisa', 'polysorbate 80', 'ph']","[0.8272600769996643, 0.05115697532892227, 0.02787039987742901, 0.016734344884753227, 0.015950504690408707, 0.011598140001296997]","[5, 9, 2, 6, 10, 8]",0.8272600769996643,5
163,Y_M00000176_NR_CESDS,NonRed: Purity major peak,['sds-page (reduced) purity'],[0.9930620789527893],[0],0.9930620789527893,0
164,P_M15647,MONOMER,['se-uplc monomer'],[0.9834817051887512],[3],0.9834817051887512,3
165,D_95007421,MONOMER,['se-uplc monomer'],[0.9862549304962158],[3],0.9862549304962158,3
166,P_M20645,METHOD VERSION,"['rp-hplc purity', 'aex main peak', 'ph', 'se-uplc monomer', 'particulate-matter >= 25-um', 'polysorbate 80']","[0.7748914361000061, 0.0939842015504837, 0.0333857536315918, 0.02111337147653103, 0.015191548503935337, 0.014785164967179298]","[1, 2, 8, 3, 4, 10]",0.7748914361000061,1
167,P_M15709,METHOD VERSION,"['rp-hplc purity', 'aex main peak', 'ph', 'se-uplc monomer', 'particulate-matter >= 25-um', 'polysorbate 80']","[0.7112636566162109, 0.15298065543174744, 0.045260027050971985, 0.020803844556212425, 0.01367888879030943, 0.010899101383984089]","[1, 2, 8, 3, 4, 10]",0.7112636566162109,1
168,R_OPDIVOINY_CONCPROT,Concentracion de proteinas,"['aex main peak', 'rp-hplc purity', 'particulate-matter >= 25-um', 'protein concentration (a280)', 'spr binding activity', 'potency by cell-based bioassay', 'polysorbate 80']","[0.648047685623169, 0.18867696821689606, 0.04512908682227135, 0.024893805384635925, 0.017748916521668434, 0.017535904422402382, 0.016413899138569832]","[2, 1, 4, 9, 7, 5, 10]",0.648047685623169,2
169,R_OPDIVOINY_SEC,MonÃ²mero,"['aex main peak', 'rp-hplc purity', 'se-uplc monomer', 'particulate-matter >= 25-um']","[0.7347347736358643, 0.1297951638698578, 0.047269608825445175, 0.04135124385356903]","[2, 1, 3, 4]",0.7347347736358643,2
170,R_OPDIVOINY_POTELISA,Potencia por ELISA,"['potency by binding elisa', 'aex main peak', 'potency by cell-based bioassay', 'spr binding activity', 'rp-hplc purity', 'protein concentration (a280)']","[0.7989349365234375, 0.06469672918319702, 0.044670574367046356, 0.02277025580406189, 0.017606563866138458, 0.012971165589988232]","[6, 2, 5, 7, 1, 9]",0.7989349365234375,6
171,R_OPDIVOINY_PARTICUL,Particulas >= 25 um,"['particulate-matter >= 25-um', 'rp-hplc purity', 'aex main peak', 'se-uplc monomer']","[0.8291102051734924, 0.09482195228338242, 0.02145090326666832, 0.011356047354638577]","[4, 1, 2, 3]",0.8291102051734924,4
172,P_M15491,PARTICULATE MATTER(HIAC)>=10 MICROMETERS,['particulate-matter >= 25-um'],[0.9902874231338501],[4],0.9902874231338501,4
173,P_M15788,pH,['ph'],[0.9976047277450562],[8],0.9976047277450562,8
174,P_M15491,METHOD VERSION,"['rp-hplc purity', 'aex main peak', 'ph', 'se-uplc monomer', 'particulate-matter >= 25-um', 'potency by cell-based bioassay']","[0.7315298318862915, 0.1320997178554535, 0.04716821014881134, 0.020019326359033585, 0.01213774736970663, 0.010898119769990444]","[1, 2, 8, 3, 4, 5]",0.7315298318862915,1
175,P_M15651,NIVOLUMAB BASIC REGION,"['aex main peak', 'particulate-matter >= 25-um', 'rp-hplc purity', 'spr binding activity', 'polysorbate 80', 'protein concentration (a280)']","[0.7463670969009399, 0.10840757191181183, 0.04315773770213127, 0.024976948276162148, 0.022168561816215515, 0.018544627353549004]","[2, 4, 1, 7, 10, 9]",0.7463670969009399,2
176,D_250495,ADDITIONAL BANDS > 0.5% NONREDUCED,"['particulate-matter >= 25-um', 'sds-page (reduced) purity', 'spr binding activity', 'aex main peak', 'rp-hplc purity', 'ph', 'potency by cell-based bioassay']","[0.3801899254322052, 0.3788897693157196, 0.07135474681854248, 0.04467969015240669, 0.035030264407396317, 0.026919493451714516, 0.014821103774011135]","[4, 0, 7, 2, 1, 8, 5]",0.3801899254322052,4
177,D_250193,PCT TARGET FILL,"['potency by cell-based bioassay', 'protein concentration (a280)', 'sds-page (reduced) purity', 'spr binding activity', 'rp-hplc purity', 'potency by binding elisa', 'particulate-matter >= 25-um', 'ph']","[0.35700565576553345, 0.19630442559719086, 0.18591192364692688, 0.1320955455303192, 0.03396474942564964, 0.02152482606470585, 0.019626015797257423, 0.012689385563135147]","[5, 9, 0, 7, 1, 6, 4, 8]",0.35700565576553345,5
178,D_250599,PROT CONCENTRATION_IP,['protein concentration (a280)'],[0.9913418889045715],[9],0.9913418889045715,9
179,P_M15491,PARTICULATE MATTER(HIAC)>=2 MICROMETERS,['particulate-matter >= 25-um'],[0.9902538657188416],[4],0.9902538657188416,4
180,P_M16133,BINDING ELISA,['potency by binding elisa'],[0.9971357583999634],[6],0.9971357583999634,6
181,95007196_PH_DIAF,PH DIAFILTRATION SAMPLE 1,['ph'],[0.9976052045822144],[8],0.9976052045822144,8
182,D_250192,SDS COOM REDUCED MAJOR BAND,['sds-page (reduced) purity'],[0.9993925094604492],[0],0.9993925094604492,0
183,P_M16133,METHOD_VERSION,"['rp-hplc purity', 'aex main peak', 'se-uplc monomer', 'ph', 'particulate-matter >= 25-um', 'potency by cell-based bioassay']","[0.7307634949684143, 0.10321763157844543, 0.056136734783649445, 0.037291910499334335, 0.012806219980120659, 0.010786031372845173]","[1, 2, 3, 8, 4, 5]",0.7307634949684143,1
184,P_M14772,METHOD VERSION,"['rp-hplc purity', 'aex main peak', 'ph', 'se-uplc monomer', 'particulate-matter >= 25-um', 'potency by cell-based bioassay', 'polysorbate 80']","[0.6849260926246643, 0.16372141242027283, 0.05069096013903618, 0.02274702675640583, 0.013415167108178139, 0.012777640484273434, 0.011878293007612228]","[1, 2, 8, 3, 4, 5, 10]",0.6849260926246643,1
185,P_M15651,ANTI LAG3 BASIC REGION,"['rp-hplc purity', 'spr binding activity', 'aex main peak', 'protein concentration (a280)', 'polysorbate 80', 'potency by cell-based bioassay', 'particulate-matter >= 25-um', 'ph']","[0.4568215012550354, 0.17780719697475433, 0.1517595797777176, 0.046546489000320435, 0.0409635454416275, 0.039032772183418274, 0.02995913475751877, 0.013179992325603962]","[1, 7, 2, 9, 10, 5, 4, 8]",0.4568215012550354,1
186,249699_CAP_ELECT,MIG TIME ABATACEPT RWS,"['rp-hplc purity', 'se-uplc monomer', 'aex main peak', 'particulate-matter >= 25-um']","[0.6226494312286377, 0.28564852476119995, 0.041113872081041336, 0.009980867616832256]","[1, 3, 2, 4]",0.6226494312286377,1
187,P_M14710,PROTEIN CONCENTRATION,['protein concentration (a280)'],[0.9927858710289001],[9],0.9927858710289001,9
188,P_M20645,RESIDUAL PROTEIN A ELISA,['potency by binding elisa'],[0.9952919483184814],[6],0.9952919483184814,6
189,P_MTD-10467,PURITY,['sds-page (reduced) purity'],[0.9796894788742065],[0],0.9796894788742065,0
190,D_M00002527,PURITY REDUCED MAJOR BAND,['sds-page (reduced) purity'],[0.9992843270301819],[0],0.9992843270301819,0
191,P_7196,PH,['ph'],[0.9976078271865845],[8],0.9976078271865845,8
192,Y_SM_250658_R,RM CEX PEAK 4,['aex main peak'],[0.9993496537208557],[2],0.9993496537208557,2
193,Y_SM_250657_R,RS HMW,['se-uplc monomer'],[0.9949005246162415],[3],0.9949005246162415,3
194,Y_SM_250580_INP1,METHOD VERSION USED FOR TESTING,"['rp-hplc purity', 'aex main peak', 'particulate-matter >= 25-um', 'potency by cell-based bioassay', 'spr binding activity']","[0.8790505528450012, 0.040999509394168854, 0.01572904922068119, 0.011362899094820023, 0.0109385522082448]","[1, 2, 4, 5, 7]",0.8790505528450012,1
195,P_MTD-10530,POTENCY,"['spr binding activity', 'potency by cell-based bioassay', 'rp-hplc purity', 'protein concentration (a280)', 'potency by binding elisa', 'sds-page (reduced) purity']","[0.7303104400634766, 0.13851632177829742, 0.029615536332130432, 0.02652178704738617, 0.01947501301765442, 0.018450647592544556]","[7, 5, 1, 9, 6, 0]",0.7303104400634766,7
196,P_MTD-10466,PURITY,['sds-page (reduced) purity'],[0.9922409057617188],[0],0.9922409057617188,0
197,P_MTD-10447,MAIN PEAK,"['aex main peak', 'rp-hplc purity']","[0.9046845436096191, 0.07083386927843094]","[2, 1]",0.9046845436096191,2
198,249699_CAP_ELECT,MIG TIME DIFFERENCE SSS1SSS2 BELATACEPT,"['aex main peak', 'se-uplc monomer', 'rp-hplc purity', 'particulate-matter >= 25-um', 'spr binding activity', 'protein concentration (a280)', 'ph']","[0.47981342673301697, 0.1798834204673767, 0.11732218414545059, 0.08165168017148972, 0.06626515835523605, 0.018534241244196892, 0.014748208224773407]","[2, 3, 1, 4, 7, 9, 8]",0.47981342673301697,2
199,Y_GM_95009656_R,OSMOLALITY MOSMO_KG,"['particulate-matter >= 25-um', 'se-uplc monomer', 'aex main peak', 'polysorbate 80', 'protein concentration (a280)', 'rp-hplc purity', 'spr binding activity']","[0.4508126378059387, 0.22068390250205994, 0.13839226961135864, 0.07054633647203445, 0.04518163204193115, 0.016922058537602425, 0.0156661756336689]","[4, 3, 2, 10, 9, 1, 7]",0.4508126378059387,4
200,Y_SM_250580_R,PROTEIN CONC 280,['protein concentration (a280)'],[0.9898631572723389],[9],0.9898631572723389,9
201,P_9345,IDENTITY PROTEIN CONCENTRATION,['protein concentration (a280)'],[0.991878867149353],[9],0.991878867149353,9
202,P_MTD-10493,MONOMER,"['se-uplc monomer', 'rp-hplc purity']","[0.9300732612609863, 0.023539358749985695]","[3, 1]",0.9300732612609863,3
203,Y_SM_250739_R,RELATIVE POTENCY,"['potency by cell-based bioassay', 'spr binding activity', 'potency by binding elisa', 'rp-hplc purity', 'protein concentration (a280)', 'sds-page (reduced) purity', 'polysorbate 80']","[0.4550522565841675, 0.32763394713401794, 0.07095681875944138, 0.032161589711904526, 0.0320545919239521, 0.02969151921570301, 0.007978010922670364]","[5, 7, 6, 1, 9, 0, 10]",0.4550522565841675,5
204,Y_SM_250685_R,RELATIVE POTENCY 0DECPT,"['spr binding activity', 'potency by cell-based bioassay', 'rp-hplc purity', 'protein concentration (a280)', 'sds-page (reduced) purity', 'potency by binding elisa', 'particulate-matter >= 25-um', 'ph']","[0.5747860074043274, 0.17561620473861694, 0.07053707540035248, 0.054181668907403946, 0.032062090933322906, 0.02500545233488083, 0.01367491390556097, 0.012361264787614346]","[7, 5, 1, 9, 0, 6, 4, 8]",0.5747860074043274,7
205,Y_SM_250684_R,REDUCED LIGHT CHAIN 1DECPT,['sds-page (reduced) purity'],[0.9953606724739075],[0],0.9953606724739075,0
206,Y_JP_PH,JP PH,['ph'],[0.997619092464447],[8],0.997619092464447,8
207,P_M15788,METHOD_VERSION,"['rp-hplc purity', 'aex main peak', 'se-uplc monomer', 'ph', 'particulate-matter >= 25-um', 'protein concentration (a280)']","[0.7609168887138367, 0.08492527902126312, 0.04634326696395874, 0.03981560841202736, 0.010664314962923527, 0.01010196190327406]","[1, 2, 3, 8, 4, 9]",0.7609168887138367,1
208,P_M15648,PURITY (LC+HC+NG-HC),['sds-page (reduced) purity'],[0.9965477585792542],[0],0.9965477585792542,0
209,Y_SM_250197_R,RM SIALIC ACID NANA 1DECPT,"['sds-page (reduced) purity', 'protein concentration (a280)', 'rp-hplc purity', 'spr binding activity', 'particulate-matter >= 25-um', 'ph', 'se-uplc monomer', 'aex main peak', 'potency by cell-based bioassay']","[0.46051040291786194, 0.12474875897169113, 0.10869225859642029, 0.09387056529521942, 0.0643359050154686, 0.05281161144375801, 0.023881208151578903, 0.020903348922729492, 0.020864266902208328]","[0, 9, 1, 7, 4, 8, 3, 2, 5]",0.46051040291786194,0
210,Y_SM_250193_R,PROTEIN CONCENTRATION UV A280 1DECPT,['protein concentration (a280)'],[0.9931437969207764],[9],0.9931437969207764,9
211,R_OPDIVOINY_PARTICUL,Particulas >= 10 um,"['particulate-matter >= 25-um', 'rp-hplc purity', 'aex main peak', 'se-uplc monomer']","[0.8169689774513245, 0.09738875180482864, 0.02739977464079857, 0.013479441404342651]","[4, 1, 2, 3]",0.8169689774513245,4
212,D_250593,PEAK M6,"['aex main peak', 'rp-hplc purity']","[0.9481960535049438, 0.022700250148773193]","[2, 1]",0.9481960535049438,2
213,Y_SM_250683_R,LIGHT CHAIN 1DECPT,"['aex main peak', 'rp-hplc purity', 'particulate-matter >= 25-um', 'spr binding activity', 'ph', 'polysorbate 80', 'se-uplc monomer', 'protein concentration (a280)']","[0.33588752150535583, 0.3173410892486572, 0.11054521054029465, 0.06898122280836105, 0.041153404861688614, 0.037435516715049744, 0.02644043043255806, 0.02500258944928646]","[2, 1, 4, 7, 8, 10, 3, 9]",0.33588752150535583,2
214,Y_SM_250742_R,POLYSORBATE 80 2 DECPT,['polysorbate 80'],[0.9517063498497009],[10],0.9517063498497009,10
215,Y_SM_250735_R,PEAK M1,['aex main peak'],[0.9733851552009583],[2],0.9733851552009583,2
216,Y_SM_250658_R,RM CEX SUM OF PEAKS 3 4 AND 5,['aex main peak'],[0.9992672801017761],[2],0.9992672801017761,2
217,Y_SM_250207_R,QC IL2 INHIBITION ASSAY BIOASSAY,"['potency by cell-based bioassay', 'potency by binding elisa']","[0.9494275450706482, 0.008336950093507767]","[5, 6]",0.9494275450706482,5
218,95007424_SYSTEM,Vi,"['protein concentration (a280)', 'polysorbate 80', 'se-uplc monomer', 'particulate-matter >= 25-um', 'rp-hplc purity', 'aex main peak', 'spr binding activity', 'potency by cell-based bioassay', 'ph']","[0.3703065812587738, 0.17365378141403198, 0.14947108924388885, 0.07218517363071442, 0.05471823364496231, 0.045462027192115784, 0.04497363045811653, 0.02666689082980156, 0.020180922001600266]","[9, 10, 3, 4, 1, 2, 7, 5, 8]",0.3703065812587738,9
219,Y_M00000176_NR_CESDS,NonRed: Sum of undefined peaks,"['aex main peak', 'sds-page (reduced) purity', 'ph', 'particulate-matter >= 25-um', 'rp-hplc purity', 'spr binding activity']","[0.50701904296875, 0.16261231899261475, 0.13395437598228455, 0.07755497843027115, 0.06300447136163712, 0.019645851105451584]","[2, 0, 8, 4, 1, 7]",0.50701904296875,2
220,Y_SM_250191_R,SIZE HOMOGENEITY HMW SPECIES 1DECPT,['se-uplc monomer'],[0.998023271560669],[3],0.998023271560669,3
221,Y_SM_250658,RM CEX PEAK 5,['aex main peak'],[0.9992867112159729],[2],0.9992867112159729,2
222,Y_SM_250657,RS LMW,['se-uplc monomer'],[0.9974254965782166],[3],0.9974254965782166,3
223,Y_SM_250192_R,SDS COO NONREDUCED SINGLE CHAIN,['sds-page (reduced) purity'],[0.9992985725402832],[0],0.9992985725402832,0
224,Y_SM_250657,MONOMER XDP,"['se-uplc monomer', 'rp-hplc purity']","[0.9455121159553528, 0.03480081632733345]","[3, 1]",0.9455121159553528,3
225,D_250195,TOTAL PARTICLES GTE 10 MICRON,['particulate-matter >= 25-um'],[0.9858555197715759],[4],0.9858555197715759,4
226,D_250495,SINGLE CHAIN NONREDUCED,"['sds-page (reduced) purity', 'rp-hplc purity', 'potency by cell-based bioassay', 'spr binding activity', 'protein concentration (a280)', 'polysorbate 80', 'potency by binding elisa', 'se-uplc monomer', 'particulate-matter >= 25-um']","[0.4212510585784912, 0.1586982160806656, 0.13191135227680206, 0.10378628969192505, 0.057092975825071335, 0.033027634024620056, 0.018099553883075714, 0.01688363589346409, 0.015271656215190887]","[0, 1, 5, 7, 9, 10, 6, 3, 4]",0.4212510585784912,0
